76,24,48,2,48,U,1,141569644.92797852
77,24,48,2,48,U,1,145011829.61463928
78,24,48,2,48,U,1,202687777.51922607
79,24,48,2,48,U,1,146620705.8429718
80,24,48,2,48,S,1,16238333.463668823,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1
81,4,20,3,12,U,1,0.0
82,4,20,3,12,S,1,0.0,1,0,0,0
83,4,20,3,12,S,1,0.0,0,1,1,0
84,4,20,3,12,S,1,0.0,1,1,1,0
85,4,20,3,12,U,1,0.0
86,4,20,3,12,S,1,0.0,1,1,0,1
87,4,20,3,12,U,1,0.0
88,4,20,3,12,U,1,1006.3648223876953
89,4,20,3,12,U,1,0.0
90,4,20,3,12,S,1,0.0,1,0,1,0
91,8,40,3,24,S,1,0.0,0,1,1,1,1,0,0,1
92,8,40,3,24,S,1,0.0,0,0,0,0,1,0,0,0
93,8,40,3,24,S,1,1014.70947265625,1,0,0,1,0,1,1,0
94,8,40,3,24,U,1,977.7545928955078
95,8,40,3,24,U,1,2103.090286254883
96,8,40,3,24,U,1,1003.7422180175781
97,8,40,3,24,U,1,2002.9544830322266
98,8,40,3,24,U,1,998.0201721191406
99,8,40,3,24,U,1,2001.7623901367188
100,8,40,3,24,U,1,999.2122650146484
101,12,60,3,36,U,1,31725.406646728516
102,12,60,3,36,S,1,2010.1070404052734,0,0,0,1,0,1,0,0,0,0,0,0
103,12,60,3,36,U,1,32987.83302307129
104,12,60,3,36,S,1,8998.394012451172,0,1,1,1,0,0,0,1,1,0,0,0
105,12,60,3,36,U,1,31085.25276184082
106,12,60,3,36,U,1,34123.897552490234
107,12,60,3,36,U,1,31001.567840576172
108,12,60,3,36,U,1,32105.445861816406
109,12,60,3,36,S,1,8563.518524169922,1,0,0,0,0,0,0,0,0,1,0,0
110,12,60,3,36,U,1,32921.552658081055
111,16,80,3,48,U,1,621816.873550415
112,16,80,3,48,S,1,118724.82299804688,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1
113,16,80,3,48,U,1,628698.1105804443
114,16,80,3,48,U,1,608900.0701904297
115,16,80,3,48,U,1,573677.5398254395
116,16,80,3,48,U,1,616498.2318878174
117,16,80,3,48,U,1,628615.140914917
118,16,80,3,48,U,1,574134.8266601562
119,16,80,3,48,U,1,585695.9819793701
120,16,80,3,48,S,1,20673.274993896484,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1
121,18,90,3,54,U,1,2559926.2714385986
122,18,90,3,54,U,1,2724819.1833496094
123,18,90,3,54,U,1,3020560.7414245605
124,18,90,3,54,U,1,2840646.266937256
125,18,90,3,54,U,1,2765687.2272491455
126,18,90,3,54,S,1,199702.50129699707,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0
127,18,90,3,54,S,1,88885.54573059082,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
128,18,90,3,54,S,1,881993.293762207,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1
129,18,90,3,54,U,1,2600339.412689209
130,18,90,3,54,S,1,692925.4531860352,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0
131,20,100,3,60,S,1,4795816.898345947,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1
132,20,100,3,60,U,1,11096062.421798706
133,20,100,3,60,S,1,3258104.5627593994,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0
134,20,100,3,60,U,1,12106506.34765625
135,20,100,3,60,S,1,5322960.376739502,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1
136,20,100,3,60,U,1,11179412.603378296
137,20,100,3,60,U,1,12429146.05140686
138,20,100,3,60,S,1,2803312.063217163,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1
139,20,100,3,60,U,1,11756267.547607422
140,20,100,3,60,U,1,12245241.88041687
141,22,110,3,66,S,1,22950514.07814026,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
142,22,110,3,66,S,1,1955663.2041931152,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1
143,22,110,3,66,U,1,47987726.44996643
144,22,110,3,66,U,1,48046641.1113739
145,22,110,3,66,U,1,47735144.13833618
146,22,110,3,66,U,1,46938841.81976318
147,22,110,3,66,U,1,53339627.0275116
148,22,110,3,66,U,1,52020025.968551636
149,22,110,3,66,S,1,20439994.33517456,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0
150,22,110,3,66,S,1,3410117.6261901855,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0
151,24,120,3,72,U,1,217530991.79267883
152,24,120,3,72,U,1,190905174.2553711
153,24,120,3,72,U,1,211634625.67329407
154,24,120,3,72,U,1,203500334.73968506
155,24,120,3,72,U,1,230637202.501297
156,24,120,3,72,U,1,198871710.30044556
157,24,120,3,72,U,1,195760838.0317688
158,24,120,3,72,U,1,1595230537.891388
159,24,120,3,72,U,1,259042227.50663757
160,24,120,3,72,U,1,211114981.65130615
161,4,40,4,16,S,1,0.0,1,1,1,0
162,4,40,4,16,U,1,0.0
163,4,40,4,16,U,1,0.0
164,4,40,4,16,S,1,0.0,0,1,0,1
165,4,40,4,16,S,1,999.6891021728516,1,1,0,1
166,4,40,4,16,S,1,0.0,0,0,0,1
167,4,40,4,16,S,1,0.0,0,0,1,0
168,4,40,4,16,S,1,0.0,1,1,0,0
169,4,40,4,16,S,1,0.0,1,1,1,1
170,4,40,4,16,S,1,0.0,0,1,0,0
171,8,80,4,32,S,1,999.9275207519531,0,1,1,0,1,1,1,0
172,8,80,4,32,S,1,999.6891021728516,1,0,1,0,0,0,0,0
173,8,80,4,32,S,1,0.0,0,0,1,0,1,0,1,0
174,8,80,4,32,S,1,999.9275207519531,1,0,1,1,0,1,0,0
175,8,80,4,32,S,1,999.9275207519531,0,1,1,0,0,1,1,1
176,8,80,4,32,U,1,3000.020980834961
177,8,80,4,32,U,1,1999.8550415039062
178,8,80,4,32,S,1,2000.0934600830078,1,1,1,1,1,0,1,1
179,8,80,4,32,U,1,2000.0934600830078
180,8,80,4,32,U,1,3000.020980834961
181,12,120,4,48,S,1,999.9275207519531,0,0,0,0,1,1,1,1,0,1,0,1
182,12,120,4,48,S,1,11999.60708618164,0,1,1,1,0,0,0,0,1,1,0,1
183,12,120,4,48,S,1,7004.261016845703,0,0,1,1,1,0,0,0,0,0,0,0
184,12,120,4,48,U,1,62510.25199890137
185,12,120,4,48,S,1,5000.114440917969,0,0,1,0,0,0,0,1,0,1,0,1
186,12,120,4,48,S,1,3000.2593994140625,0,0,0,1,0,1,0,0,0,0,1,0
187,12,120,4,48,U,1,46512.12692260742
188,12,120,4,48,U,1,60999.87030029297
189,12,120,4,48,U,1,56514.739990234375
190,12,120,4,48,U,1,51998.138427734375
191,16,160,4,64,S,1,113509.1781616211,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0
192,16,160,4,64,U,1,1052065.372467041
193,16,160,4,64,U,1,1205317.497253418
194,16,160,4,64,S,1,70832.0140838623,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0
195,16,160,4,64,S,1,394792.5567626953,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1
196,16,160,4,64,U,1,1028315.7825469971
197,16,160,4,64,U,1,1096760.9882354736
198,16,160,4,64,U,1,1033143.9971923828
199,16,160,4,64,S,1,143026.59034729004,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0
200,16,160,4,64,S,1,57000.160217285156,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
201,18,180,4,72,S,1,1375208.854675293,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0
202,18,180,4,72,U,1,5211897.373199463
203,18,180,4,72,S,1,54506.540298461914,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1
204,18,180,4,72,U,1,5120998.859405518
205,18,180,4,72,U,1,5436811.685562134
206,18,180,4,72,S,1,1462362.7662658691,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0
207,18,180,4,72,U,1,4139898.3001708984
208,18,180,4,72,S,1,111883.87870788574,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0
209,18,180,4,72,U,1,4268067.121505737
210,18,180,4,72,U,1,4646965.265274048
211,20,200,4,80,S,1,4702414.512634277,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0
212,20,200,4,80,U,1,21490011.69204712
213,20,200,4,80,S,1,612061.5005493164,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0
214,20,200,4,80,S,1,115914.58320617676,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0
215,20,200,4,80,U,1,18505789.041519165
216,20,200,4,80,U,1,19723824.26261902
217,20,200,4,80,S,1,184938.6692047119,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0
218,20,200,4,80,U,1,23892421.24557495
219,20,200,4,80,S,1,1969668.6267852783,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0
220,20,200,4,80,U,1,21436698.19831848
221,22,220,4,88,U,1,83061410.66551208
222,22,220,4,88,U,1,92440214.39552307
223,22,220,4,88,S,1,737547.1591949463,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1
224,22,220,4,88,U,1,82897212.02850342
225,22,220,4,88,S,1,22927168.369293213,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1
226,22,220,4,88,U,1,82569874.04823303
227,22,220,4,88,S,1,10308744.668960571,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0
228,22,220,4,88,U,1,92893843.65081787
229,22,220,4,88,S,1,4081709.623336792,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1
230,22,220,4,88,U,1,84828359.60388184
231,24,240,4,96,U,1,305899317.50297546
232,24,240,4,96,S,1,142686494.58885193,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0
233,24,240,4,96,U,1,381375521.89826965
234,24,240,4,96,S,1,140078428.74526978,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
235,24,240,4,96,S,1,99526896.23832703,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1
236,24,240,4,96,U,1,375747194.5285797
237,24,240,4,96,S,1,138682785.51101685,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1
238,24,240,4,96,S,1,28501566.17164612,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0
239,24,240,4,96,U,1,356888639.9269104
240,24,240,4,96,S,1,14710136.413574219,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0
241,4,40,5,20,S,1,0.0,0,1,0,1
242,4,40,5,20,S,1,0.0,0,0,0,0
243,4,40,5,20,S,1,0.0,1,0,1,1
244,4,40,5,20,S,1,0.0,0,0,0,0
245,4,40,5,20,S,1,0.0,0,0,1,1
246,4,40,5,20,S,1,0.0,0,0,0,0
247,4,40,5,20,S,1,0.0,0,0,1,0
248,4,40,5,20,S,1,0.0,1,1,1,1
249,4,40,5,20,S,1,0.0,0,1,1,0
250,4,40,5,20,S,1,0.0,0,0,0,0
251,8,80,5,40,S,1,0.0,0,0,0,1,1,1,0,0
252,8,80,5,40,S,1,0.0,0,0,0,1,1,1,1,0
253,8,80,5,40,S,1,996.3512420654297,0,0,1,0,0,0,1,0
254,8,80,5,40,S,1,0.0,0,0,0,1,0,0,1,0
255,8,80,5,40,S,1,0.0,0,0,0,1,0,1,0,0
256,8,80,5,40,S,1,999.2122650146484,0,0,1,0,0,0,0,0
257,8,80,5,40,S,1,0.0,0,0,1,0,0,1,0,0
258,8,80,5,40,S,1,0.0,0,0,0,0,1,0,0,0
259,8,80,5,40,S,1,0.0,0,0,0,0,0,0,1,0
260,8,80,5,40,S,1,0.0,0,0,0,0,0,0,0,1
261,12,120,5,60,S,1,2001.2855529785156,0,0,0,0,0,0,1,1,1,0,0,1
262,12,120,5,60,S,1,2002.9544830322266,0,0,0,0,1,0,0,0,1,0,0,0
263,12,120,5,60,S,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0
264,12,120,5,60,S,1,3994.464874267578,0,0,0,1,1,0,0,0,0,1,1,1
265,12,120,5,60,S,1,4005.6705474853516,0,0,0,0,1,1,1,0,0,0,1,0
266,12,120,5,60,S,1,0.0,0,0,0,0,0,0,0,0,0,1,1,0
267,12,120,5,60,S,1,1010.1795196533203,0,0,0,0,0,0,0,1,1,0,0,0
268,12,120,5,60,S,1,958.9195251464844,0,0,0,0,0,1,0,1,1,0,0,0
269,12,120,5,60,S,1,1034.4982147216797,0,0,0,0,0,1,1,1,0,1,0,0
270,12,120,5,60,S,1,1990.0798797607422,0,0,0,0,0,1,1,0,1,1,1,1
271,16,160,5,80,S,1,5007.505416870117,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0
272,16,160,5,80,S,1,2995.014190673828,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
273,16,160,5,80,S,1,8005.380630493164,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0
274,16,160,5,80,S,1,22110.2237701416,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1
275,16,160,5,80,S,1,20715.713500976562,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0
276,16,160,5,80,S,1,4904.270172119141,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
277,16,160,5,80,S,1,1098.1559753417969,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
278,16,160,5,80,S,1,999.2122650146484,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
279,16,160,5,80,S,1,4006.1473846435547,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
280,16,160,5,80,S,1,50996.06513977051,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0
281,18,180,5,90,S,1,12999.534606933594,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
282,18,180,5,90,S,1,45815.467834472656,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
283,18,180,5,90,S,1,34999.13215637207,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0
284,18,180,5,90,S,1,252541.78047180176,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0
285,18,180,5,90,S,1,253705.7399749756,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0
286,18,180,5,90,S,1,58405.63774108887,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
287,18,180,5,90,S,1,65003.156661987305,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
288,18,180,5,90,S,1,10595.321655273438,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1
289,18,180,5,90,S,1,5996.7041015625,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0
290,18,180,5,90,S,1,8001.3275146484375,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
291,20,200,5,100,S,1,18979.07257080078,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
292,20,200,5,100,S,1,150703.43017578125,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
293,20,200,5,100,S,1,7001.161575317383,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
294,20,200,5,100,S,1,81717.01431274414,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
295,20,200,5,100,S,1,111747.50328063965,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0
296,20,200,5,100,S,1,379695.17707824707,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1
297,20,200,5,100,S,1,352766.752243042,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0
298,20,200,5,100,S,1,24995.088577270508,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
299,20,200,5,100,S,1,214272.49908447266,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0
300,20,200,5,100,S,1,62570.810317993164,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
301,22,220,5,110,S,1,126858.47282409668,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0
302,22,220,5,110,S,1,334772.10998535156,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1
303,22,220,5,110,S,1,2018.6901092529297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
304,22,220,5,110,S,1,9029.626846313477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0
305,22,220,5,110,S,1,16663.551330566406,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
306,22,220,5,110,S,1,471863.0313873291,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1
307,22,220,5,110,S,1,760453.7010192871,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0
308,22,220,5,110,S,1,771387.8154754639,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0
309,22,220,5,110,S,1,93520.4029083252,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1
310,22,220,5,110,S,1,70000.17166137695,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0
311,24,240,5,120,S,1,241146.80290222168,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1
312,24,240,5,120,S,1,261410.23635864258,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1
313,24,240,5,120,S,1,663167.9534912109,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
314,24,240,5,120,S,1,743637.8002166748,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0
315,24,240,5,120,S,1,8130756.139755249,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1
316,24,240,5,120,S,1,448754.31060791016,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
317,24,240,5,120,S,1,46053.88641357422,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0
318,24,240,5,120,S,1,7370611.429214478,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1
319,24,240,5,120,S,1,7994.413375854492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
320,24,240,5,120,S,1,494740.24772644043,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
321,4,40,6,24,S,1,0.0,0,0,0,0
322,4,40,6,24,S,1,1003.5037994384766,0,0,1,0
323,4,40,6,24,S,1,0.0,0,0,0,0
324,4,40,6,24,S,1,0.0,0,0,0,0
325,4,40,6,24,S,1,0.0,0,0,1,1
326,4,40,6,24,S,1,0.0,0,0,0,0
327,4,40,6,24,S,1,0.0,0,0,0,0
328,4,40,6,24,S,1,0.0,0,0,0,0
329,4,40,6,24,S,1,0.0,0,0,0,0
330,4,40,6,24,S,1,0.0,0,0,0,1
331,8,80,6,48,S,1,0.0,0,0,0,0,0,0,1,0
332,8,80,6,48,S,1,0.0,0,0,0,0,0,0,1,1
333,8,80,6,48,S,1,0.0,0,0,0,0,0,0,0,1
334,8,80,6,48,S,1,0.0,0,0,0,0,1,0,0,0
335,8,80,6,48,S,1,996.1128234863281,0,0,0,0,0,1,0,0
336,8,80,6,48,S,1,0.0,0,0,0,0,0,0,0,1
337,8,80,6,48,S,1,0.0,0,0,0,0,0,0,0,0
338,8,80,6,48,S,1,0.0,0,0,1,0,0,0,0,0
339,8,80,6,48,S,1,982.2845458984375,0,0,0,0,0,0,1,1
340,8,80,6,48,S,1,0.0,0,0,0,1,0,0,0,0
341,12,120,6,72,S,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1
342,12,120,6,72,S,1,1019.0010070800781,0,0,0,0,0,0,0,0,1,1,0,0
343,12,120,6,72,S,1,0.0,0,0,0,0,0,0,0,1,1,0,1,0
344,12,120,6,72,S,1,999.9275207519531,0,0,0,0,0,0,0,0,1,0,1,0
345,12,120,6,72,S,1,0.0,0,0,0,0,0,0,0,0,0,1,0,1
346,12,120,6,72,S,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1
347,12,120,6,72,S,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
348,12,120,6,72,S,1,981.0924530029297,0,0,0,0,0,0,0,0,0,0,1,0
349,12,120,6,72,S,1,1019.2394256591797,0,0,0,0,1,0,0,0,0,0,1,0
350,12,120,6,72,S,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
351,16,160,6,96,S,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
352,16,160,6,96,S,1,13007.879257202148,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
353,16,160,6,96,S,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
354,16,160,6,96,S,1,8973.836898803711,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
355,16,160,6,96,S,1,1020.9083557128906,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
356,16,160,6,96,S,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
357,16,160,6,96,S,1,2000.8087158203125,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
358,16,160,6,96,S,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
359,16,160,6,96,S,1,2997.159957885742,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
360,16,160,6,96,S,1,3032.4459075927734,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
361,18,180,6,108,S,1,1001.3580322265625,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
362,18,180,6,108,S,1,4997.968673706055,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
363,18,180,6,108,S,1,6542.92106628418,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
364,18,180,6,108,S,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
365,18,180,6,108,S,1,1027.5840759277344,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
366,18,180,6,108,S,1,998.9738464355469,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
